[description:"Test and symlink .shell" end:"1613214730" entry:"1576338074" modified:"1613214734" project:"shell" status:"deleted" uuid:"74ffc3c1-ef4c-48bc-82d6-ea0d4c2978bb"]
[description:"Test and symlink .vim" end:"1613214734" entry:"1576338081" modified:"1613214734" project:"shell" status:"deleted" uuid:"68d48f2e-d7cb-4643-ab1a-bccfc0c67048"]
[description:"Test and symlink bin" end:"1613214734" entry:"1576338148" modified:"1613214734" project:"shell" status:"deleted" uuid:"f1b1e487-c2f4-4d37-b1fe-16c854ae4e37"]
[description:"Test and symlink polybar" end:"1613214734" entry:"1576338190" modified:"1613214734" project:"shell" status:"deleted" uuid:"66755d27-02ab-41f0-aaed-64aaafbfca48"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1604532739" end:"1610605536" entry:"1604521142" imask:"322" modified:"1610605536" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"b1fc53d4-5e99-43c9-934a-6732a5322e31"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1604532746" end:"1610605540" entry:"1604521142" imask:"322" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"11ed681f-fb72-489d-a964-3acc32785822"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1604619094" end:"1610605532" entry:"1604532705" imask:"323" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"e6b2748a-8993-49e8-8bf7-50dce392fbc3"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1604619139" end:"1610605536" entry:"1604532766" imask:"323" modified:"1610605536" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"aeaef43d-953f-409f-9c72-bc9778f04265"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1604619146" end:"1610605540" entry:"1604532766" imask:"323" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"fe7b3a1d-c690-4a4d-9d72-bf9259cb2390"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1604705494" end:"1610605532" entry:"1604634496" imask:"324" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"785d0ac2-f3b0-4f19-bf7a-b84de90b214f"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1604705539" end:"1610605536" entry:"1604634496" imask:"324" modified:"1610605536" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"f1b0b6c5-79ef-46c3-913f-dd13c684a57a"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1604705546" end:"1610605540" entry:"1604634496" imask:"324" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"d39e1417-5111-4a43-b025-78f428ffa7d5"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1604791894" end:"1610605532" entry:"1604711201" imask:"325" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"5d84bfa2-8143-4407-9244-d33aac981c4c"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1604791939" end:"1610605536" entry:"1604711201" imask:"325" modified:"1610605536" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"e8563f2b-371a-4f66-ad15-eeba8de2eade"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1604791946" end:"1610605540" entry:"1604711201" imask:"325" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"b2581117-9ac3-4366-9dc1-a220b3a0c1b7"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1604878294" end:"1610605532" entry:"1604791894" imask:"326" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"95323167-ffeb-408f-b35c-82660e62f62a"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1604878339" end:"1610605536" entry:"1604791955" imask:"326" modified:"1610605536" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"06a58dd1-2ec4-47b8-a521-5afd4e4c758d"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1604878346" end:"1610605540" entry:"1604791955" imask:"326" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"12e8d589-36c7-4a23-ab21-be91e668c0e5"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1604964694" end:"1610605532" entry:"1604878299" imask:"327" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"2ba14b76-7e73-4730-bc09-a81577b5b749"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1604964739" end:"1610605536" entry:"1604878360" imask:"327" modified:"1610605536" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"eda4af76-781a-43c6-accf-42603db0d5c9"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1604964746" end:"1610605540" entry:"1604878360" imask:"327" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"ee285bdb-530a-404c-b139-d1dafcabc9a9"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605051094" end:"1610605532" entry:"1604964719" imask:"328" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"fd43c117-cdbb-434d-88e2-bde2ef310dab"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605051139" end:"1610605536" entry:"1604964749" imask:"328" modified:"1610605536" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"43f02487-77c3-4c72-b411-4c912ed17e57"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605051146" end:"1610605540" entry:"1604964749" imask:"328" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"04333e3e-29e8-4386-975a-45388f57726c"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605137494" end:"1610605532" entry:"1605051121" imask:"329" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"97e3347c-bc21-45d2-8806-a892919e89ae"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605137539" end:"1610605536" entry:"1605051151" imask:"329" modified:"1610605536" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"b44ee150-df28-41bb-947e-1f5bcb7b06ce"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605137546" end:"1610605540" entry:"1605051151" imask:"329" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"75685830-9f79-4967-aa82-c1748a388e41"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605223894" end:"1610605532" entry:"1605209413" imask:"330" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"cb107154-e107-4986-83e9-9d4b911df21f"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605223939" end:"1610605536" entry:"1605209413" imask:"330" modified:"1610605536" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"66ca218e-ddc3-4f16-8df7-f6d1740a7025"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605223946" end:"1610605540" entry:"1605209413" imask:"330" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"2c246179-8882-4ddf-a034-9fae87224c4a"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605310294" end:"1610605532" entry:"1605746203" imask:"331" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"76c39052-9f61-44dc-8447-ad61f4580388"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605396694" end:"1610605532" entry:"1605746203" imask:"332" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"6154eaa9-7532-4997-bd55-d0c9b77ec8c4"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605483094" end:"1610605532" entry:"1605746203" imask:"333" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"a2cfc8dc-4717-4509-a6d7-b1e1754ac956"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605569494" end:"1610605532" entry:"1605746203" imask:"334" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"e15cd15b-f4d7-41a0-9d48-f95251545e07"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605655894" end:"1610605532" entry:"1605746203" imask:"335" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"4ad5cbdf-be09-46ca-85a8-9203a5eefe78"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605742294" end:"1610605532" entry:"1605746203" imask:"336" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"16f64305-f628-4847-b65d-e66b841ab476"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605828694" end:"1610605532" entry:"1605746203" imask:"337" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"c76bbdc7-99fc-41a1-a215-5bd551b500a4"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605310339" end:"1610605536" entry:"1605746203" imask:"331" modified:"1610605536" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"fc3882a8-ab3b-481c-865e-fe81f1e2bce6"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605396739" end:"1610605537" entry:"1605746203" imask:"332" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"bc041637-9c7d-47fe-b009-7dbd222d1d2a"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605483139" end:"1610605537" entry:"1605746203" imask:"333" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"4c177a69-cd1e-4252-aba3-0777d2bcd839"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605569539" end:"1610605537" entry:"1605746203" imask:"334" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"39153def-e9e4-42ef-b20e-8b6d8d0f9b15"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605655939" end:"1610605537" entry:"1605746203" imask:"335" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"c7cee105-8630-4513-8076-299c5267aa3f"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605742339" end:"1610605537" entry:"1605746203" imask:"336" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"de7079f9-2d17-441c-9ea5-5c40a4e5d08f"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605828739" end:"1610605537" entry:"1605746203" imask:"337" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"f84317cb-ac9a-4c64-a975-ffbac608f2f0"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605310346" end:"1610605540" entry:"1605746203" imask:"331" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"3f843940-badf-4e55-b26a-10a3776e8bfe"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605396746" end:"1610605540" entry:"1605746203" imask:"332" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"96b76880-528c-44fa-b1b5-5bbc8d91b363"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605483146" end:"1610605540" entry:"1605746203" imask:"333" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"64001d40-ab34-4be0-918a-c1864d061998"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605569546" end:"1610605540" entry:"1605746203" imask:"334" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"fbd350c3-29b7-4e9a-8e6f-43f14506586c"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605655946" end:"1610605540" entry:"1605746203" imask:"335" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"bc9679f4-6057-439b-b60d-af739793a55d"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605742346" end:"1610605540" entry:"1605746203" imask:"336" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"7609e03a-0094-4918-9d62-616d582b2f23"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605828746" end:"1610605540" entry:"1605746203" imask:"337" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"a1389d27-ed37-49d1-8286-16cb9f1db822"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1605915094" end:"1610605532" entry:"1605928302" imask:"338" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"bd3ed834-2a4e-42bc-80ff-64058f9a35b6"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1606001494" end:"1610605532" entry:"1605928302" imask:"339" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"7b2fed51-94a6-4b64-8518-e1f04c271a8e"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1605915139" end:"1610605537" entry:"1605928302" imask:"338" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"018c3a74-1111-48e2-aa9b-f1193154cca4"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1606001539" end:"1610605537" entry:"1605928302" imask:"339" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"a79e6064-f5c8-49ee-bf9a-a1251116b5cb"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1605915146" end:"1610605540" entry:"1605928302" imask:"338" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"fd3b1f78-9041-4c67-8263-0f899b0c6743"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1606001546" end:"1610605540" entry:"1605928302" imask:"339" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"a238dc2d-b632-4693-bc3c-dcd0597bcd42"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1606087894" end:"1610605532" entry:"1606008215" imask:"340" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"c1abd452-c8a1-404d-9421-e4a5e0f95b72"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1606087939" end:"1610605537" entry:"1606008215" imask:"340" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"9966475c-6769-4be4-b56a-395c189c77ec"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1606087946" end:"1610605540" entry:"1606008215" imask:"340" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"e99c1abd-5d01-41c7-b869-0b90cfb0c22c"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1606174294" end:"1610605532" entry:"1606087898" imask:"341" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"12527656-978b-4288-8189-a34d5668cc53"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1606174339" end:"1610605537" entry:"1606087959" imask:"341" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"f0318f63-7aae-4196-8efe-7ced7f044051"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1606174346" end:"1610605540" entry:"1606087959" imask:"341" modified:"1610605540" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"9bf1d7f3-4609-42b6-b1ae-b7f769b006e1"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1606260694" end:"1610605532" entry:"1606174294" imask:"342" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"5665fb9a-d100-4e2b-8624-783713222e21"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1606260739" end:"1610605537" entry:"1606174354" imask:"342" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"10b4ab8a-052f-4825-848a-f436ad8b6b5d"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1606260746" end:"1610605541" entry:"1606174354" imask:"342" modified:"1610605541" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"4a90a983-d293-4c46-8014-0cb44c6a3ac2"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1606347094" end:"1610605532" entry:"1606260696" imask:"343" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"8da1d379-7a92-4f1e-b929-82e6186d3353"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1606347139" end:"1610605537" entry:"1606260757" imask:"343" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"df249514-8375-4a85-b556-95b0947e858e"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1606347146" end:"1610605541" entry:"1606260757" imask:"343" modified:"1610605541" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"819f8116-3946-4a91-9f65-9b9a95fee8d6"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1606433494" end:"1610605532" entry:"1606347123" imask:"344" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"f7f338ff-1b28-46c4-8bd0-802f82f5be14"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1606433539" end:"1610605537" entry:"1606347153" imask:"344" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"618ce7ae-09a5-4f63-a472-9764848f39c0"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1606433546" end:"1610605541" entry:"1606347153" imask:"344" modified:"1610605541" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"99270594-f845-42d2-9f68-83274e894657"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1606519894" end:"1610605532" entry:"1606433498" imask:"345" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"f6663c6d-8226-4b2f-a382-fe78a34ba420"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1606519939" end:"1610605537" entry:"1606433559" imask:"345" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"19b5caf5-6e1c-4c34-adf3-8a03bdd1329b"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1606519946" end:"1610605541" entry:"1606433559" imask:"345" modified:"1610605541" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"f56c28c3-83e1-4350-9438-8bb6159d950d"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1606606294" end:"1610605532" entry:"1606519894" imask:"346" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"982676d7-19e6-41a6-854a-5e75e809e0c3"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1606606339" end:"1610605537" entry:"1606519955" imask:"346" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"78affb04-f98f-49d1-aee0-5de1aed498a4"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1606606346" end:"1610605541" entry:"1606519955" imask:"346" modified:"1610605541" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"38e240f6-e726-4076-8ba6-3b61e278ed16"]
[description:"Implement in C++ a search, sort, dynamic programming, or graph algorithm" due:"1606692694" end:"1610605532" entry:"1606689512" imask:"347" modified:"1610605532" parent:"471d3813-fb32-44e7-8bdf-6a94c26685fa" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"7f3d72a1-f333-436f-95ab-c518ea6df5cb"]
[description:"Implement in NodeJS a search, sort, dynamic programming, or graph algorithm" due:"1606692739" end:"1610605537" entry:"1606689512" imask:"347" modified:"1610605537" parent:"86b8a7a2-a266-4540-86b3-fa2b7a52fe7c" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"9a21075e-47d2-449e-83b5-55d937ed317b"]
[description:"Implement in Python a search, sort, dynamic programming, or graph algorithm" due:"1606692746" end:"1610605541" entry:"1606689512" imask:"347" modified:"1610605541" parent:"5b33301b-e96a-4f1e-9ea8-be80ad10bc44" priority:"H" project:"algorithmia" recur:"daily" rtype:"periodic" status:"deleted" uuid:"d22d8661-9c2a-4a9c-bf9e-a13147b546f0"]
